Activity;Case ID;Duration;Event_Nr
Accepted-In Progress;1-694338411;90272.00002204953;2
Completed-Closed;1-694338411;4135095.0001010094;3
Accepted-In Progress;1-694346343;-0.00040457602725024305;1
Accepted-In Progress;1-694346343;3034812.0013310006;2
Completed-Closed;1-694346343;102.99934956128543;3
Accepted-In Progress;1-694354058;-0.0032550935121216;1
Accepted-In Progress;1-694354058;0.0;2
Queued-Awaiting Assignment;1-694354058;110.0;3
Accepted-In Progress;1-694354058;131.0;4
Completed-Closed;1-694354058;89.0;5
Accepted-In Progress;1-694420679;0.0009812162944913842;1
Completed-Closed;1-694420679;3024709.0016470314;2
Accepted-In Progress;1-694464235;0.0005278516167732238;1
Completed-Closed;1-694464235;4216561.001452694;2
Accepted-In Progress;1-694509209;0.0029501445660957814;1
Completed-Closed;1-694509209;679538.0001421571;2
Accepted-In Progress;1-694597155;-3.286820640836079e-05;1
Queued-Awaiting Assignment;1-694597155;342.0;2
Accepted-In Progress;1-694597155;0.0;3
Accepted-Wait;1-694597155;17.0;4
Accepted-In Progress;1-694597155;3029972.0;5
Completed-Closed;1-694597155;545.0;6
Accepted-In Progress;1-694794065;-0.0010860376682593667;1
Accepted-Assigned;1-694794065;95.99152840668363;2
Accepted-In Progress;1-694794065;7889.000391500113;3
Completed-Closed;1-694794065;1216184.9994457557;4
Accepted-In Progress;1-694808152;-0.00025001682386786736;1
Completed-Closed;1-694808152;1227360.9970514697;2
Queued-Awaiting Assignment;1-694899814;0.0006987000538954039;1
Accepted-In Progress;1-694899814;4813144.00005296;2
Completed-Closed;1-694899814;198.99916718549784;3
Accepted-In Progress;1-694923791;0.0003163219552957894;1
Completed-Closed;1-694923791;2236059.9988029334;2
Accepted-Wait;1-695030407;0.000581194253085938;1
Completed-Closed;1-695030407;1155013.9990960215;2
Accepted-In Progress;1-695241661;0.0005002453094772473;1
Completed-Closed;1-695241661;2166707.9984650793;2
Accepted-In Progress;1-695258011;0.0005440545610978688;1
Accepted-Wait;1-695258011;272988.9879351735;2
Accepted-Wait;1-695258011;2680.999932230555;3
Completed-Closed;1-695258011;935.0;4
Accepted-In Progress;1-695309312;0.0001154011930296687;1
Completed-Closed;1-695309312;6496762.9986644015;2
Accepted-In Progress;1-695316021;-0.002212359838913525;1
Accepted-Wait;1-695316021;1833.0198541802026;2
Completed-Closed;1-695316021;2255970.997493147;3
Accepted-In Progress;1-695425289;-0.00039927892184220786;1
Accepted-Wait;1-695425289;17.002214655495386;2
Accepted-In Progress;1-695425289;0.0;3
Accepted-In Progress;1-695425289;0.0;4
Completed-Closed;1-695425289;246355.0;5
Accepted-In Progress;1-695486321;-0.0006538919351528642;1
Queued-Awaiting Assignment;1-695486321;7781.992569903689;2
Accepted-In Progress;1-695486321;146.9994103258793;3
Queued-Awaiting Assignment;1-695486321;1588.0060908800824;4
Accepted-In Progress;1-695486321;229487.99964286477;5
Completed-Closed;1-695486321;4940647.999607827;6
Accepted-In Progress;1-695616474;0.001127409469792182;1
Completed-Closed;1-695616474;2823290.0013055922;2
Accepted-In Progress;1-695748265;4.1776631512852016e-05;1
Accepted-Wait;1-695748265;661399.9811630967;2
Completed-Closed;1-695748265;172701.0010463737;3
Accepted-In Progress;1-695801720;-0.003234588634223505;1
Completed-Closed;1-695801720;79.99632673606101;2
Accepted-In Progress;1-695946177;-0.001377319518646841;1
Completed-Closed;1-695946177;123286.00067636195;2
Accepted-In Progress;1-696057890;-0.0002549229584332929;1
Completed-Closed;1-696057890;3806356.999675222;2
Accepted-In Progress;1-696205828;0.0023317961591794193;1
Completed-Closed;1-696205828;88.99957458631913;2
Accepted-In Progress;1-696616111;-0.001551493341419444;1
Completed-Closed;1-696616111;321.99798183042543;2
Accepted-In Progress;1-696695427;-0.001522856457624494;1
Completed-Closed;1-696695427;1890741.9997070066;2
Queued-Awaiting Assignment;1-696835891;0.0037567807574383446;1
Accepted-In Progress;1-696835891;83746.00004761289;2
Queued-Awaiting Assignment;1-696835891;150.99654099959776;3
Accepted-In Progress;1-696835891;3998.9997633504504;4
Completed-Closed;1-696835891;1294.0025589257548;5
Accepted-In Progress;1-696839978;0.000304687726474844;1
Accepted-Wait;1-696839978;147.0264824121345;2
Completed-Closed;1-696839978;2376659.998643815;3
Accepted-In Progress;1-696881965;-0.0021655398807954645;1
Completed-Closed;1-696881965;1465554.9998102658;2
Accepted-In Progress;1-696990621;-6.40572849371239e-05;1
Completed-Closed;1-696990621;2305.0025497822367;2
Accepted-In Progress;1-697249225;-0.001967506676823487;1
Completed-Closed;1-697249225;496.0011804989334;2
Accepted-In Progress;1-697260307;-0.001430257437611022;1
Accepted-In Progress;1-697260307;1730610.9999842427;2
Completed-Closed;1-697260307;2576979.9987527295;3
Accepted-In Progress;1-697366925;0.0004786882515728827;1
Completed-Closed;1-697366925;3470158.9988549966;2
Accepted-In Progress;1-697379551;0.0013930367675833357;1
Completed-Closed;1-697379551;165271.99981178393;2
Accepted-In Progress;1-697459701;0.0021487634367316965;1
Accepted-In Progress;1-697459701;50.99886545601204;2
Queued-Awaiting Assignment;1-697459701;1133.9971262303484;3
Accepted-In Progress;1-697459701;0.9988022904079062;4
Completed-Closed;1-697459701;1639.9996837014285;5
Accepted-In Progress;1-697486903;-3.761236264117495e-05;1
Completed-Closed;1-697486903;1830963.9997055635;2
Accepted-In Progress;1-697578650;-5.901207129419602e-05;1
Completed-Closed;1-697578650;153682.9999487205;2
Accepted-In Progress;1-697811404;0.0004659985132116068;1
Queued-Awaiting Assignment;1-697811404;1167.0245675328274;2
Accepted-In Progress;1-697811404;1134149.9999642356;3
Completed-Closed;1-697811404;92.00091071152866;4
Accepted-In Progress;1-698044001;-0.0005604698059292286;1
Queued-Awaiting Assignment;1-698044001;224.00831085159044;2
Accepted-In Progress;1-698044001;1556.99998035569;3
Accepted-Assigned;1-698044001;516.9975290793799;4
Accepted-In Progress;1-698044001;2242845.000159013;5
Completed-Closed;1-698044001;37.00088307650567;6
Accepted-In Progress;1-698057087;0.0015500959590626388;1
Completed-Closed;1-698057087;169.99856212547223;2
Accepted-In Progress;1-698077265;0.00026235285855348795;1
Completed-Closed;1-698077265;185.9990440503753;2
Accepted-In Progress;1-698103331;-0.0016341948799718866;1
Completed-Closed;1-698103331;2315214.9997575795;2
Accepted-In Progress;1-698216063;-0.0019943350603630642;1
Queued-Awaiting Assignment;1-698216063;129.00048412430533;2
Accepted-In Progress;1-698216063;349938.00161222595;3
Accepted-Wait;1-698216063;82490.00742660218;4
Accepted-In Progress;1-698216063;25829.000094382212;5
Completed-Closed;1-698216063;737.9997303455132;6
Accepted-In Progress;1-698267095;-0.00019468732668102395;1
Accepted-Wait;1-698267095;53.99680640451841;2
Completed-Closed;1-698267095;102.99960632487505;3
Accepted-In Progress;1-698293715;0.002336145764758422;1
Accepted-Wait;1-698293715;144.99473012640937;2
Completed-Closed;1-698293715;2444929.999760889;3
Accepted-In Progress;1-698346154;-0.0006738207916006499;1
Accepted-Wait;1-698346154;236.0103775008101;2
Completed-Closed;1-698346154;10987.000392510194;3
Accepted-In Progress;1-698481972;0.0003288165072801725;1
Completed-Closed;1-698481972;1104955.9979151995;2
Accepted-In Progress;1-698524631;-0.00018923723545072473;1
Completed-Closed;1-698524631;620076.9967307289;2
Accepted-In Progress;1-698751834;-0.000660371798800041;1
Accepted-Wait;1-698751834;2760.9945388711308;2
Accepted-In Progress;1-698751834;3374024.9999813763;3
Completed-Closed;1-698751834;65330.99895579406;4
Accepted-In Progress;1-698754281;-0.0007078296264979387;1
Queued-Awaiting Assignment;1-698754281;36.00149179649499;2
Accepted-In Progress;1-698754281;4999.999576034304;3
Completed-Closed;1-698754281;5139587.00055622;4
Accepted-In Progress;1-699010040;0.00033243299426450934;1
Completed-Closed;1-699010040;5621585.00048097;2
Accepted-In Progress;1-699140595;-0.000737087870101229;1
Accepted-Wait;1-699140595;212.00418275612262;2
Completed-Closed;1-699140595;259413.99905038846;3
Accepted-In Progress;1-699140847;4.880082030642823e-05;1
Completed-Closed;1-699140847;436.99861031485693;2
Accepted-In Progress;1-699345697;-0.00021240964450753392;1
Completed-Closed;1-699345697;240095.99984685448;2
Accepted-In Progress;1-699370863;0.0006434501724386605;1
Completed-Closed;1-699370863;773215.999925232;2
Queued-Awaiting Assignment;1-699397256;0.000504231201233349;1
Accepted-In Progress;1-699397256;3879561.000166854;2
Completed-Closed;1-699397256;2636.9972639898024;3
Accepted-In Progress;1-699690829;0.002081267606472909;1
Queued-Awaiting Assignment;1-699690829;101.00024966093832;2
Accepted-In Progress;1-699690829;1913186.0006619196;3
Completed-Closed;1-699690829;273.00026474845515;4
Accepted-In Progress;1-699737259;-0.0028320669148029208;1
Completed-Closed;1-699737259;5535901.996990046;2
Accepted-In Progress;1-700362905;-0.004481590454520422;1
Completed-Closed;1-700362905;195288.99925637405;2
Accepted-In Progress;1-700746442;0.00024317088891273933;1
Queued-Awaiting Assignment;1-700746442;47.99916630706702;2
Accepted-In Progress;1-700746442;43575.99959571703;3
Completed-Closed;1-700746442;71.99884247490476;4
Accepted-In Progress;1-700896142;-0.00019009597030622357;1
Completed-Closed;1-700896142;3026132.003030605;2
Accepted-In Progress;1-701042928;0.0017257966244437568;1
Completed-Closed;1-701042928;2078359.0006491414;2
Accepted-In Progress;1-701429911;0.00029051985109262404;1
Accepted-Assigned;1-701429911;208.999597042321;2
Accepted-In Progress;1-701429911;293560.9998304904;3
Accepted-Wait;1-701429911;168303.00731927442;4
Completed-Closed;1-701429911;1113985.9990267027;5
Accepted-In Progress;1-701525462;0.0029190836636851735;1
Completed-Closed;1-701525462;188.99977580885658;2
Accepted-In Progress;1-701555158;2.7450236936107906e-05;1
Completed-Closed;1-701555158;64.99820306930616;2
Accepted-Wait;1-701702621;-0.00388425575377702;1
Completed-Closed;1-701702621;246354.99791110161;2
Accepted-In Progress;1-701990311;0.004275792626738904;1
Completed-Closed;1-701990311;56.000802467727745;2
Accepted-In Progress;1-702103380;0.002515482354265942;1
Accepted-In Progress;1-702103380;372.00202162123077;2
Completed-Closed;1-702103380;7.999650386322144;3
Accepted-In Progress;1-702103398;3.7873037305473504e-05;1
Completed-Closed;1-702103398;221.99861871320815;2
Accepted-In Progress;1-702304430;-8.553836015412532e-05;1
Completed-Closed;1-702304430;3825408.9990893807;2
Accepted-In Progress;1-702304580;0.001510326807239217;1
Completed-Closed;1-702304580;3808290.997075773;2
Accepted-In Progress;1-702378632;0.00011298255097514281;1
Completed-Closed;1-702378632;3808003.9985649497;2
Accepted-In Progress;1-702501021;0.0008901160512516682;1
Queued-Awaiting Assignment;1-702501021;594965.0048732841;2
Accepted-In Progress;1-702501021;13312.999765286435;3
Completed-Closed;1-702501021;486.00310493091854;4
Accepted-In Progress;1-702501138;0.0006040519272236734;1
Queued-Awaiting Assignment;1-702501138;593535.0119570912;2
Accepted-In Progress;1-702501138;28.999912513768543;3
Queued-Awaiting Assignment;1-702501138;9.999915139529097;4
Accepted-In Progress;1-702501138;721815.000099121;5
Completed-Closed;1-702501138;677.9984756372413;6
Accepted-In Progress;1-702501532;0.00014826866876026037;1
Queued-Awaiting Assignment;1-702501532;591573.0124947638;2
Accepted-In Progress;1-702501532;12005.000194861239;3
Completed-Closed;1-702501532;1983240.00146376;4
Accepted-In Progress;1-702514881;0.001002224845614013;1
Accepted-In Progress;1-702514881;82184.00010948346;2
Completed-Closed;1-702514881;87.99822520032782;3
Accepted-In Progress;1-702656292;0.0006828300992408058;1
Completed-Closed;1-702656292;76609.00310159127;2
Accepted-In Progress;1-702673026;-0.0009843303025853256;1
Queued-Awaiting Assignment;1-702673026;581277.9991185406;2
Accepted-In Progress;1-702673026;11679.000167737438;3
Completed-Closed;1-702673026;1983743.0003301736;4
Accepted-In Progress;1-703016242;-8.296872897954858e-05;1
Accepted-Wait;1-703016242;328.9980426616716;2
Completed-Closed;1-703016242;1821739.000159165;3
Queued-Awaiting Assignment;1-703242211;-0.004516100539750551;1
Accepted-In Progress;1-703242211;145634.9990087883;2
Completed-Closed;1-703242211;79.9992158883744;3
Accepted-In Progress;1-703383433;-0.0005210187496702569;1
Accepted-In Progress;1-703383433;3823207.0004119216;2
Completed-Closed;1-703383433;68.99907854956567;3
Accepted-In Progress;1-703399394;-0.0014694389379385161;1
Queued-Awaiting Assignment;1-703399394;341.99373467085877;2
Accepted-In Progress;1-703399394;82597.9996760077;3
Completed-Closed;1-703399394;5.000097295947098;4
Accepted-In Progress;1-703445951;-0.0008092693917324947;1
Accepted-Wait;1-703445951;248401.01315333325;2
Completed-Closed;1-703445951;1545655.0004328983;3
Accepted-In Progress;1-703856779;0.0006752994428354306;1
Accepted-In Progress;1-703856779;2676369.000272717;2
Completed-Closed;1-703856779;73.0;3
Accepted-In Progress;1-703964203;-0.0011938930460094611;1
Queued-Awaiting Assignment;1-703964203;436595.009510134;2
Accepted-In Progress;1-703964203;801145.0000496458;3
Completed-Closed;1-703964203;132.99939206884673;4
Accepted-In Progress;1-703964563;0.00014352432571292594;1
Queued-Awaiting Assignment;1-703964563;435318.9931971447;2
Accepted-In Progress;1-703964563;4576504.00121505;3
Completed-Closed;1-703964563;501.000139905858;4
Accepted-In Progress;1-704226142;-0.0015812934869430223;1
Completed-Closed;1-704226142;963726.0004942898;2
Accepted-In Progress;1-704229584;-0.002497186299868776;1
Completed-Closed;1-704229584;3599394.0000681244;2
Queued-Awaiting Assignment;1-704229602;-0.009646243802559734;1
Accepted-In Progress;1-704229602;76672.99990208376;2
Completed-Closed;1-704229602;47.001637695853454;3
Accepted-In Progress;1-704650867;0.0013481636170077;1
Queued-Awaiting Assignment;1-704650867;532.0014181846037;2
Accepted-In Progress;1-704650867;3512.0000267612268;3
Queued-Awaiting Assignment;1-704650867;72.00187431657086;4
Accepted-In Progress;1-704650867;14329.000898936505;5
Accepted-Wait;1-704650867;1908563.999526278;6
Accepted-In Progress;1-704650867;0.0;7
Completed-Closed;1-704650867;9506986.0;8
Accepted-In Progress;1-704661542;0.0012094337414848633;1
Queued-Awaiting Assignment;1-704661542;482.0;2
Accepted-In Progress;1-704661542;0.0;3
Accepted-Wait;1-704661542;75612.0;4
Completed-Closed;1-704661542;1192352.0;5
Accepted-In Progress;1-704703712;0.000747089463196415;1
Queued-Awaiting Assignment;1-704703712;535.9775090374384;2
Accepted-In Progress;1-704703712;449634.9994826811;3
Accepted-In Progress;1-704703712;18.00012518722015;4
Accepted-Assigned;1-704703712;21.999991528807954;5
Accepted-In Progress;1-704703712;63815.99920615865;6
Completed-Closed;1-704703712;31.00132357705857;7
Accepted-In Progress;1-704725301;0.0021420259173249422;1
Completed-Closed;1-704725301;793.9993688705456;2
Accepted-In Progress;1-704973871;0.0010374264746651283;1
Queued-Awaiting Assignment;1-704973871;331.9629864759968;2
Accepted-In Progress;1-704973871;3036789.0001334604;3
Accepted-Assigned;1-704973871;1217478.9957866038;4
Accepted-In Progress;1-704973871;641559.0001711218;5
Completed-Closed;1-704973871;11.000414904625872;6
Accepted-In Progress;1-704977245;5.830048873392586e-06;1
Queued-Awaiting Assignment;1-704977245;589.002996503831;2
Accepted-In Progress;1-704977245;0.0;3
Queued-Awaiting Assignment;1-704977245;955.0;4
Accepted-In Progress;1-704977245;0.0;5
Completed-Closed;1-704977245;83.0;6
Accepted-In Progress;1-705821921;-0.001395244260560712;1
Completed-Closed;1-705821921;47.00057575908611;2
Accepted-In Progress;1-705847575;-0.00024882033608527074;1
Completed-Closed;1-705847575;384.9992648850395;2
Accepted-In Progress;1-706083257;-0.0004784419554875143;1
Completed-Closed;1-706083257;5173259.999413115;2
Accepted-In Progress;1-706226212;-0.0005003615505214071;1
Accepted-Wait;1-706226212;2228025.9945707973;2
Completed-Closed;1-706226212;1161320.001018278;3
Accepted-In Progress;1-706866666;-0.0010180307239369714;1
Completed-Closed;1-706866666;773070.9995735514;2
Accepted-In Progress;1-706915611;0.0018714662042948814;1
Completed-Closed;1-706915611;3626679.000418444;2
Accepted-In Progress;1-706949124;0.00017248078849554024;1
Completed-Closed;1-706949124;4256465.000165489;2
Accepted-In Progress;1-706959641;0.00013994618813004874;1
Accepted-In Progress;1-706959641;4433392.999500525;2
Completed-Closed;1-706959641;54.99899171671795;3
Accepted-In Progress;1-706963013;0.002080476597354492;1
Accepted-In Progress;1-706963013;7340.998646545384;2
Completed-Closed;1-706963013;14819.999730452973;3
Accepted-In Progress;1-706982877;0.00040106557874406264;1
Completed-Closed;1-706982877;1205660.0005741317;2
Accepted-In Progress;1-706988783;-0.0015023979398384342;1
Completed-Closed;1-706988783;3192238.003258522;2
Accepted-In Progress;1-707025161;0.001218466954312303;1
Accepted-In Progress;1-707025161;357627.99901788926;2
Completed-Closed;1-707025161;74.99953943281402;3
Accepted-In Progress;1-707053152;0.0008890365480722393;1
Completed-Closed;1-707053152;3003037.0025132447;2
Accepted-In Progress;1-707293328;-0.0018788054628441425;1
Completed-Closed;1-707293328;2562503.0005326485;2
Accepted-In Progress;1-707623601;-0.0006942373655757223;1
Accepted-Wait;1-707623601;3047.9961048037835;2
Completed-Closed;1-707623601;4555.999961495216;3
Accepted-In Progress;1-707660543;-0.0005883336032439067;1
Queued-Awaiting Assignment;1-707660543;53.0050647384908;2
Accepted-In Progress;1-707660543;1562.99919172399;3
Accepted-In Progress;1-707660543;10455730.0;4
Accepted-Assigned;1-707660543;266525.0;5
Accepted-In Progress;1-707660543;2432694.0;6
Completed-Closed;1-707660543;189.0;7
Accepted-In Progress;1-707693471;-0.0003634998041916462;1
Completed-Closed;1-707693471;551690.0035355834;2
Accepted-In Progress;1-707704098;0.0007897185581715254;1
Completed-Closed;1-707704098;2683327.0001489623;2
Accepted-In Progress;1-707708844;-0.0010879402210405675;1
Completed-Closed;1-707708844;3109084.0000569695;2
Accepted-In Progress;1-707778891;0.00045250752625913343;1
Completed-Closed;1-707778891;772426.9988414434;2
Accepted-In Progress;1-708121948;0.0006643698386486226;1
Queued-Awaiting Assignment;1-708121948;116.03749967214661;2
Accepted-In Progress;1-708121948;2293835.000751453;3
Completed-Closed;1-708121948;6022.999290464403;4
Accepted-In Progress;1-708581207;-0.0025058200718433925;1
Completed-Closed;1-708581207;171844.99931695117;2
Accepted-In Progress;1-708582598;-0.0003343063867806861;1
Completed-Closed;1-708582598;72.99990614399715;2
Accepted-In Progress;1-708613661;-0.0007537650670587242;1
Accepted-Assigned;1-708613661;5223.998670553654;2
Accepted-Assigned;1-708613661;61.99418609784469;3
Accepted-In Progress;1-708613661;3037379.997950107;4
Completed-Closed;1-708613661;1.002928522475929;5
Accepted-In Progress;1-708716045;-0.0015120255005507386;1
Completed-Closed;1-708716045;1195515.9989312126;2
Accepted-In Progress;1-708833963;-0.0006637908350498542;1
Completed-Closed;1-708833963;5299.998198880351;2
Accepted-In Progress;1-709437431;0.000791820660940184;1
Completed-Closed;1-709437431;299246.0008715178;2
Accepted-In Progress;1-709461909;-0.0004019250972002475;1
Completed-Closed;1-709461909;4241552.999635806;2
Accepted-In Progress;1-709479221;0.00019032034717947924;1
Completed-Closed;1-709479221;7162.999809609648;2
Accepted-In Progress;1-709552565;0.001392606301196752;1
Queued-Awaiting Assignment;1-709552565;1427.0054150510912;2
Accepted-In Progress;1-709552565;258.9999811549332;3
Accepted-In Progress;1-709552565;0.0;4
Accepted-Assigned;1-709552565;112.0;5
Accepted-In Progress;1-709552565;0.0;6
Completed-Closed;1-709552565;1216185.0;7
Queued-Awaiting Assignment;1-709802751;0.0006829025688997331;1
Accepted-In Progress;1-709802751;336201.99914194667;2
Completed-Closed;1-709802751;48.99772373137896;3
Accepted-In Progress;1-709802861;0.0001086294064698039;1
Queued-Awaiting Assignment;1-709802861;0.9993547628214301;2
Accepted-In Progress;1-709802861;2402024.001362139;3
Accepted-In Progress;1-709802861;289.9999859295863;4
Completed-Closed;1-709802861;1484.0016788977518;5
Accepted-In Progress;1-710065204;0.0032396195878531533;1
Completed-Closed;1-710065204;173.99829127402285;2
Accepted-In Progress;1-710109531;-0.0011436705966705843;1
Completed-Closed;1-710109531;8116.002315355314;2
Accepted-In Progress;1-710269195;0.0020176271138682687;1
Completed-Closed;1-710269195;808.0011618228972;2
Accepted-In Progress;1-712814266;4.515825097217473e-05;1
Completed-Closed;1-712814266;52.00276980267477;2
Accepted-In Progress;1-712856449;0.0008252082681503949;1
Queued-Awaiting Assignment;1-712856449;133.9906913535892;2
Accepted-In Progress;1-712856449;1390.0003795236291;3
Completed-Closed;1-712856449;615405.9995725717;4
Accepted-In Progress;1-712972277;0.0005519192596886011;1
Completed-Closed;1-712972277;217.9982929197669;2
Accepted-In Progress;1-713106267;-0.00022955448455862505;1
Accepted-In Progress;1-713106267;3101392.999590531;2
Completed-Closed;1-713106267;812.0000640880694;3
Accepted-In Progress;1-715479377;-0.000194512272439292;1
Completed-Closed;1-715479377;50.99903293997826;2
Accepted-In Progress;1-715638561;0.00014606462909243958;1
Queued-Awaiting Assignment;1-715638561;440.0045413516248;2
Accepted-In Progress;1-715638561;1484.0012299462073;3
Completed-Closed;1-715638561;1952.9995490283052;4
Accepted-In Progress;1-715660478;0.0006562224790284086;1
Completed-Closed;1-715660478;252.99841586254266;2
Accepted-In Progress;1-715660478;245648.99981517403;3
Completed-Closed;1-715660478;878734.9985659888;4
Accepted-In Progress;1-715674227;0.0027561141223678264;1
Completed-Closed;1-715674227;2665866.0031880857;2
Accepted-In Progress;1-715703591;0.002008896876026526;1
Completed-Closed;1-715703591;242879.99775937726;2
Accepted-In Progress;1-715860062;7.34753629069502e-05;1
Queued-Awaiting Assignment;1-715860062;439.98963084564315;2
Accepted-In Progress;1-715860062;60125.0000363293;3
Completed-Closed;1-715860062;689182.9970760444;4
Queued-Awaiting Assignment;1-716154984;-0.0037106231022550128;1
Accepted-In Progress;1-716154984;139.0032339382411;2
Completed-Closed;1-716154984;1124836.9998057026;3
Accepted-In Progress;1-716571976;-0.0018274376288780882;1
Accepted-In Progress;1-716571976;89169.0;2
Queued-Awaiting Assignment;1-716571976;708.0;3
Accepted-In Progress;1-716571976;0.0;4
Completed-Closed;1-716571976;984.0;5
Accepted-In Progress;1-717122893;1.602256070606569e-06;1
Queued-Awaiting Assignment;1-717122893;97.99119073750505;2
Accepted-In Progress;1-717122893;168.99901056881302;3
Accepted-Wait;1-717122893;524439.9886809522;4
Completed-Closed;1-717122893;3014321.0025699446;5
Accepted-In Progress;1-717222893;-0.0008320200092932404;1
Queued-Awaiting Assignment;1-717222893;306.00663125075965;2
Accepted-In Progress;1-717222893;88246.0002192282;3
Completed-Closed;1-717222893;172.00110110512094;4
Accepted-In Progress;1-717275094;9.624084731457275e-06;1
Queued-Awaiting Assignment;1-717275094;271.98532025555045;2
Accepted-In Progress;1-717275094;86024.00112462226;3
Completed-Closed;1-717275094;243.99927421017043;4
Accepted-In Progress;1-717713590;0.00046311431076183113;1
Accepted-In Progress;1-717713590;3278119.9999092077;2
Completed-Closed;1-717713590;10.000158413770299;3
Accepted-In Progress;1-717801169;0.0016233919382797227;1
Completed-Closed;1-717801169;146.99787314993856;2
Accepted-In Progress;1-717838591;-0.00028048479252186937;1
Completed-Closed;1-717838591;4143039.000913419;2
Accepted-In Progress;1-717852570;-0.0005960948870792943;1
Completed-Closed;1-717852570;43.000856129279676;2
Accepted-In Progress;1-718031374;0.0026624387139044304;1
Accepted-In Progress;1-718031374;948438.9999064457;2
Completed-Closed;1-718031374;13.998278027501796;3
Accepted-In Progress;1-718132104;0.0016315786258302312;1
Completed-Closed;1-718132104;500345.00034936465;2
Accepted-In Progress;1-718958603;-0.0007466627052536571;1
Completed-Closed;1-718958603;141.00278631502727;2
Accepted-In Progress;1-718960811;-0.0018592763296545985;1
Accepted-Wait;1-718960811;260.0102627442653;2
Completed-Closed;1-718960811;1831357.0006411022;3
Accepted-In Progress;1-718973785;0.0008517797647739517;1
Queued-Awaiting Assignment;1-718973785;750.0047083340855;2
Accepted-In Progress;1-718973785;2968.999961748617;3
Accepted-Wait;1-718973785;1466162.9927701622;4
Completed-Closed;1-718973785;1321947.9983515402;5
Accepted-In Progress;1-719210927;-0.001147894638596886;1
Completed-Closed;1-719210927;520.0014476368963;2
Accepted-In Progress;1-719517578;0.0027509678736238967;1
Completed-Closed;1-719517578;669168.0006755415;2
Accepted-In Progress;1-719999163;0.00042030289982949824;1
Completed-Closed;1-719999163;2498496.000564087;2
Accepted-In Progress;1-720000146;9.317278212413986e-05;1
Queued-Awaiting Assignment;1-720000146;125.009241146055;2
Accepted-In Progress;1-720000146;715253.9987633524;3
Completed-Closed;1-720000146;300.000274902154;4
Accepted-In Progress;1-720041655;-0.0018327617795732723;1
Completed-Closed;1-720041655;2803.9951915278375;2
Accepted-In Progress;1-720069371;0.002308556132915137;1
Queued-Awaiting Assignment;1-720069371;708.0;2
Accepted-In Progress;1-720069371;0.0;3
Queued-Awaiting Assignment;1-720069371;1659.0;4
Accepted-In Progress;1-720069371;15729117.0;5
Accepted-Wait;1-720069371;1236665.0;6
Accepted-In Progress;1-720069371;14667.0;7
Completed-Closed;1-720069371;12615692.0;8
Accepted-In Progress;1-720110557;-0.001553898239690734;1
Completed-Closed;1-720110557;358.00162481023335;2
Accepted-In Progress;1-720457477;0.0019109434031933054;1
Completed-Closed;1-720457477;3105205.0001281984;2
Accepted-In Progress;1-722041657;0.0003689245129019901;1
Completed-Closed;1-722041657;433987.997990491;2
Accepted-In Progress;1-722098557;0.0009253040991269358;1
Completed-Closed;1-722098557;1390930.0003672612;2
Accepted-In Progress;1-722201158;0.0020581613201609917;1
Completed-Closed;1-722201158;3032129.999500989;2
Accepted-In Progress;1-722334217;-0.0029008081096584004;1
Completed-Closed;1-722334217;370.99890115741385;2
Accepted-In Progress;1-722334434;-0.0011752148564462233;1
Completed-Closed;1-722334434;71.00048683474724;2
Accepted-In Progress;1-722688743;-0.0022787274347956165;1
Queued-Awaiting Assignment;1-722688743;7419.98857721219;2
Accepted-In Progress;1-722688743;3015200.999827814;3
Completed-Closed;1-722688743;25.99982533238833;4
Accepted-In Progress;1-722742993;0.0013707835280003559;1
Accepted-Wait;1-722742993;73189.9992313584;2
Completed-Closed;1-722742993;334860.9998993844;3
Accepted-In Progress;1-726760342;-0.0003059090364450031;1
Accepted-Wait;1-726760342;42.99971726279234;2
Completed-Closed;1-726760342;3017059.0000755563;3
Accepted-In Progress;1-726808501;-0.002255784220706086;1
Completed-Closed;1-726808501;2946346.0001079226;2
Accepted-In Progress;1-728461114;0.0033747963649355434;1
Accepted-Wait;1-728461114;1478407.0078376723;2
Completed-Closed;1-728461114;970363.0019835536;3
Accepted-In Progress;1-728641711;-0.0024863492663984334;1
Queued-Awaiting Assignment;1-728641711;756.9843812589994;2
Accepted-In Progress;1-728641711;266420.99975815957;3
Completed-Closed;1-728641711;1794245.9995103038;4
Accepted-In Progress;1-728649379;-0.0025547203968109703;1
Completed-Closed;1-728649379;915.0006063102481;2
Accepted-In Progress;1-729423803;-0.0016102558928765803;1
Completed-Closed;1-729423803;2689970.0005518906;2
Accepted-In Progress;1-729440922;-0.0005460303557970746;1
Completed-Closed;1-729440922;179424.00101529632;2
Accepted-In Progress;1-729635576;-0.001491650016182236;1
Completed-Closed;1-729635576;2146020.001623452;2
Accepted-In Progress;1-729711756;0.00098673930792785;1
Completed-Closed;1-729711756;1389792.0016132123;2
Accepted-In Progress;1-729826369;-0.001004900006084528;1
Completed-Closed;1-729826369;233.0035127415392;2
Accepted-In Progress;1-729966151;0.0031578999280742043;1
Completed-Closed;1-729966151;855038.000281322;2
Queued-Awaiting Assignment;1-730084841;-0.0008833413893462007;1
Accepted-In Progress;1-730084841;1225.9998661051122;2
Completed-Closed;1-730084841;39.000794492644594;3
Accepted-In Progress;1-730084875;-0.0010048646304796928;1
