Activity;Case ID;Duration;Event_Nr
Accepted-In Progress;1-689525975;0.0009609419542114883;1
Accepted-Wait;1-689525975;5661.026623828999;2
Completed-Closed;1-689525975;2649320.0007437523;3
Accepted-In Progress;1-690184941;-0.00245830911347028;1
Accepted-Wait;1-690184941;7348.011930594486;2
Completed-Closed;1-690184941;454155.0037250664;3
Accepted-In Progress;1-690190570;-0.001099888794364489;1
Accepted-Wait;1-690190570;1220912.0018498923;2
Completed-Closed;1-690190570;4061210.9977394775;3
Accepted-In Progress;1-690249637;-0.0008190119512568612;1
Completed-Closed;1-690249637;4324842.000412394;2
Accepted-In Progress;1-690327801;-0.0007497349000459954;1
Completed-Closed;1-690327801;93637.00071261631;2
Accepted-In Progress;1-690327837;-2.5420777040813543e-05;1
Completed-Closed;1-690327837;176809.00481300167;2
Accepted-In Progress;1-690327837;3.000125393638121;3
Completed-Closed;1-690327837;5.999902944752467;4
Accepted-In Progress;1-690352118;-0.00020539729954464908;1
Completed-Closed;1-690352118;2841169.000585436;2
Accepted-In Progress;1-690419865;-0.0002798015359064358;1
Accepted-Wait;1-690419865;1039387.0227679021;2
Completed-Closed;1-690419865;1288236.0001485143;3
Accepted-In Progress;1-690458151;0.00018647692161882247;1
Completed-Closed;1-690458151;7770355.000058021;2
Queued-Awaiting Assignment;1-690762471;0.0022932227538038164;1
Accepted-In Progress;1-690762471;0.9990990710285166;2
Queued-Awaiting Assignment;1-690762471;120.00688588983365;3
Accepted-In Progress;1-690762471;8617.99976575524;4
Completed-Closed;1-690762471;262.0001260178543;5
Accepted-In Progress;1-690896014;0.00024036671683663405;1
Completed-Closed;1-690896014;1360.001058374128;2
Accepted-In Progress;1-690926911;-0.0004894642599062555;1
Completed-Closed;1-690926911;4256867.999044494;2
Accepted-In Progress;1-690931471;0.0001650632052715486;1
Queued-Awaiting Assignment;1-690931471;79218.00950731925;2
Accepted-In Progress;1-690931471;5992.999143141021;3
Completed-Closed;1-690931471;261344.00029267246;4
Accepted-In Progress;1-691031201;0.0008869757012334811;1
Completed-Closed;1-691031201;27.00090135755554;2
Accepted-In Progress;1-691146566;-0.00419287505218878;1
Completed-Closed;1-691146566;4814017.000212548;2
Accepted-In Progress;1-691176158;-0.00019460974288938073;1
Completed-Closed;1-691176158;208.00007881709405;2
Accepted-In Progress;1-691767241;-0.0027590847278850653;1
Accepted-Assigned;1-691767241;358.99636456582874;2
Completed-Closed;1-691767241;5909762.002397288;3
Accepted-In Progress;1-691786330;-0.0016932026736371742;1
Queued-Awaiting Assignment;1-691786330;20.99834149252829;2
Accepted-In Progress;1-691786330;2334640.0001448435;3
Accepted-Assigned;1-691786330;58.99490320171961;4
Accepted-Wait;1-691786330;236.0;5
Completed-Closed;1-691786330;148.0;6
Accepted-In Progress;1-691832225;-0.00044966621792671247;1
Completed-Closed;1-691832225;2252342.0018052827;2
Accepted-In Progress;1-692042197;0.0002878916045586234;1
Accepted-In Progress;1-692042197;1110557.0001012764;2
Completed-Closed;1-692042197;7.000114337484648;3
Accepted-In Progress;1-692055495;0.000423439181117084;1
Queued-Awaiting Assignment;1-692055495;341.9716686542552;2
Accepted-In Progress;1-692055495;3975294.9999380196;3
Completed-Closed;1-692055495;147376.99752420717;4
Accepted-In Progress;1-692193396;9.930834879353276e-05;1
Queued-Awaiting Assignment;1-692193396;852.005588654253;2
Accepted-In Progress;1-692193396;157948.99903694287;3
Accepted-Assigned;1-692193396;13.007128068770303;4
Accepted-In Progress;1-692193396;5638580.000115094;5
Completed-Closed;1-692193396;1.0017881431765514;6
Accepted-In Progress;1-692715494;-0.00030204578954125705;1
Completed-Closed;1-692715494;7277651.000385111;2
Accepted-In Progress;1-692813576;0.0009922237318526032;1
Accepted-Wait;1-692813576;779139.9976447592;2
Completed-Closed;1-692813576;4744287.999447788;3
Accepted-In Progress;1-692959195;0.0007399016541010438;1
Accepted-Wait;1-692959195;142.01841046851777;2
Completed-Closed;1-692959195;1988283.0002577922;3
Accepted-In Progress;1-693343054;0.00019443459224134462;1
Completed-Closed;1-693343054;1821005.9992796814;2
Accepted-In Progress;1-693357728;-4.9759658727639556e-05;1
Completed-Closed;1-693357728;2069028.999419382;2
Accepted-In Progress;1-693456968;-0.0006998798070708932;1
Queued-Awaiting Assignment;1-693456968;315.00399648027195;2
Queued-Awaiting Assignment;1-693456968;3592701.9988857433;3
Accepted-In Progress;1-693456968;2039860.0008846885;4
Completed-Closed;1-693456968;265.9985662400508;5
Accepted-In Progress;1-693469757;-0.0010477298612363505;1
Completed-Closed;1-693469757;6885971.998158914;2
Accepted-In Progress;1-693469771;-0.0008175677583013468;1
Completed-Closed;1-693469771;6885814.000546167;2
Accepted-In Progress;1-693592211;-0.00026802007660653015;1
Completed-Closed;1-693592211;697619.0015826324;2
Accepted-In Progress;1-693595112;-0.0001699570894598454;1
Completed-Closed;1-693595112;452.00025934025723;2
Accepted-In Progress;1-693595201;0.00043327165095323445;1
Queued-Awaiting Assignment;1-693595201;214.99782454859047;2
Accepted-In Progress;1-693595201;534340.9999456395;3
Queued-Awaiting Assignment;1-693595201;398.0065807254493;4
Accepted-In Progress;1-693595201;482.9998581073789;5
Completed-Closed;1-693595201;6814022.999947169;6
Accepted-In Progress;1-693741781;-0.0006147565464169057;1
Accepted-In Progress;1-693741781;1724085.0010630258;2
Completed-Closed;1-693741781;74.00045358174272;3
Accepted-In Progress;1-693748777;-0.001351455715287083;1
Completed-Closed;1-693748777;5685.997434685788;2
Accepted-In Progress;1-693812929;0.00079039052471697;1
Accepted-In Progress;1-693812929;24.000135240511312;2
Completed-Closed;1-693812929;1116617.0004083638;3
Accepted-In Progress;1-693895885;0.00036456465898284144;1
Accepted-Assigned;1-693895885;68270.00651071587;2
Accepted-In Progress;1-693895885;3587045.9997591744;3
Completed-Closed;1-693895885;1.9992449045214147;4
Accepted-In Progress;1-693937519;-0.00011134857609204114;1
Completed-Closed;1-693937519;3102749.9994581747;2
Accepted-In Progress;1-694212171;-0.0020586120686295396;1
Completed-Closed;1-694212171;3114736.999575954;2
Queued-Awaiting Assignment;1-694338411;0.000906089204999478;1
Accepted-In Progress;1-694338411;90272.00001761249;2
Completed-Closed;1-694338411;4135095.000361661;3
Accepted-In Progress;1-694346343;0.0002911386331551474;1
Accepted-In Progress;1-694346343;3034811.9999966766;2
Completed-Closed;1-694346343;102.99990566929532;3
Accepted-In Progress;1-694354058;-0.0027001334928936425;1
Queued-Awaiting Assignment;1-694354058;793.9884334512737;2
Queued-Awaiting Assignment;1-694354058;170118.99859560386;3
Accepted-In Progress;1-694354058;947105.0002279544;4
Completed-Closed;1-694354058;3603.999702321342;5
Accepted-In Progress;1-694420679;-0.00034162916648135597;1
Completed-Closed;1-694420679;3024708.9959386173;2
Accepted-In Progress;1-694464235;0.0004373024718442459;1
Completed-Closed;1-694464235;4216561.002493915;2
Accepted-In Progress;1-694509209;0.0019503566852687865;1
Completed-Closed;1-694509209;679537.9998324616;2
Accepted-In Progress;1-694597155;-0.00043430850282342423;1
Queued-Awaiting Assignment;1-694597155;55.0;2
Accepted-In Progress;1-694597155;432516.0;3
Accepted-Wait;1-694597155;8717536.0;4
Completed-Closed;1-694597155;12698246.0;5
Accepted-In Progress;1-694794065;-0.0006818913422188412;1
Accepted-Assigned;1-694794065;95.99761301802867;2
Accepted-In Progress;1-694794065;7888.999049132775;3
Completed-Closed;1-694794065;1216184.9991827994;4
Accepted-In Progress;1-694808152;-8.459487416530455e-05;1
Completed-Closed;1-694808152;1227361.0000427405;2
Queued-Awaiting Assignment;1-694899814;0.0026798597176430337;1
Accepted-In Progress;1-694899814;4813144.000159048;2
Completed-Closed;1-694899814;198.99723960554365;3
Accepted-In Progress;1-694923791;-0.005333666553793781;1
Completed-Closed;1-694923791;2236060.0001500156;2
Accepted-Wait;1-695030407;0.009758811957796971;1
Completed-Closed;1-695030407;1155014.0027034865;2
Accepted-In Progress;1-695241661;-0.001231073842165625;1
Completed-Closed;1-695241661;2166708.000196385;2
Accepted-In Progress;1-695258011;0.0004938422185652585;1
Accepted-Wait;1-695258011;272989.0065633769;2
Accepted-Assigned;1-695258011;7.0;3
Accepted-In Progress;1-695258011;0.0;4
Completed-Closed;1-695258011;62668354.0;5
Accepted-In Progress;1-695309312;-0.0008973322681280419;1
Completed-Closed;1-695309312;6496762.998224404;2
Accepted-In Progress;1-695316021;0.001530562894362581;1
Accepted-Wait;1-695316021;1833.0208241934638;2
Completed-Closed;1-695316021;2255971.001014766;3
Accepted-In Progress;1-695425289;0.002743605912720872;1
Accepted-Wait;1-695425289;17.0033096672455;2
Accepted-Assigned;1-695425289;252886.00020867347;3
Accepted-In Progress;1-695425289;50.00148752376827;4
Completed-Closed;1-695425289;165945.99999571586;5
Accepted-In Progress;1-695486321;0.0008744571849243204;1
Queued-Awaiting Assignment;1-695486321;7782.007359639181;2
Accepted-In Progress;1-695486321;147.00024076351713;3
Queued-Awaiting Assignment;1-695486321;1587.9976259767602;4
Accepted-In Progress;1-695486321;229488.00127008936;5
Completed-Closed;1-695486321;4940647.999764656;6
Accepted-In Progress;1-695616474;0.00026121834103605293;1
Completed-Closed;1-695616474;2823289.9988675606;2
Accepted-In Progress;1-695748265;-0.0007838166433112603;1
Accepted-Wait;1-695748265;661400.0075507334;2
Completed-Closed;1-695748265;172701.00041604793;3
Accepted-In Progress;1-695801720;0.0008460782395883137;1
Completed-Closed;1-695801720;79.99998158088361;2
Accepted-In Progress;1-695946177;0.001023437676274517;1
Completed-Closed;1-695946177;123285.9988799245;2
Accepted-In Progress;1-696057890;-0.0010152013699627834;1
Completed-Closed;1-696057890;3806357.000240528;2
Accepted-In Progress;1-696205828;0.00023384132851126513;1
Completed-Closed;1-696205828;88.99897397461278;2
Accepted-In Progress;1-696616111;0.0003962027575761172;1
Completed-Closed;1-696616111;322.00036227101714;2
Accepted-In Progress;1-696695427;0.0009650983825855207;1
Completed-Closed;1-696695427;1890742.0012807583;2
Queued-Awaiting Assignment;1-696835891;-0.00042408191980370643;1
Accepted-In Progress;1-696835891;83746.00004634773;2
Queued-Awaiting Assignment;1-696835891;151.0061935312905;3
Accepted-In Progress;1-696835891;3999.0001765293378;4
Completed-Closed;1-696835891;1294.000608699161;5
Accepted-In Progress;1-696839978;0.00017473068423570664;1
Accepted-Wait;1-696839978;147.0034189539615;2
Completed-Closed;1-696839978;2376659.9994921675;3
Accepted-In Progress;1-696881965;0.00014486331938693236;1
Completed-Closed;1-696881965;1465555.0030393808;2
Accepted-In Progress;1-696990621;-0.0011130848399620466;1
Completed-Closed;1-696990621;2304.997302153589;2
Accepted-In Progress;1-697249225;-0.00018899163304288776;1
Completed-Closed;1-697249225;496.0001113286611;2
Accepted-In Progress;1-697260307;-0.0007204227577110195;1
Accepted-In Progress;1-697260307;1730611.000169363;2
Completed-Closed;1-697260307;2576979.9967451524;3
Accepted-In Progress;1-697366925;-0.00012674645217735397;1
Completed-Closed;1-697366925;3470158.999010969;2
Accepted-In Progress;1-697379551;0.0005884150765043257;1
Completed-Closed;1-697379551;165272.00197456713;2
Accepted-In Progress;1-697459701;0.0010197345110098263;1
Queued-Awaiting Assignment;1-697459701;748.0;2
Queued-Awaiting Assignment;1-697459701;695.0;3
Accepted-In Progress;1-697459701;0.0;4
Completed-Closed;1-697459701;111165.0;5
Accepted-In Progress;1-697486903;0.0003437145272408008;1
Completed-Closed;1-697486903;1830964.0001398518;2
Accepted-In Progress;1-697578650;-0.002624194363485828;1
Completed-Closed;1-697578650;153682.99831272796;2
Accepted-In Progress;1-697811404;-0.0024391928484051068;1
Queued-Awaiting Assignment;1-697811404;1166.9939450583545;2
Accepted-In Progress;1-697811404;1134150.0006095832;3
Completed-Closed;1-697811404;91.99953404841521;4
Accepted-In Progress;1-698044001;0.0004749675130497723;1
Queued-Awaiting Assignment;1-698044001;224.0078815915826;2
Accepted-In Progress;1-698044001;1556.9990276254407;3
Accepted-Assigned;1-698044001;516.9963396665676;4
Accepted-In Progress;1-698044001;2242844.9999272847;5
Completed-Closed;1-698044001;37.00011888420326;6
Accepted-In Progress;1-698057087;0.0015033413641570034;1
Completed-Closed;1-698057087;169.99914695079653;2
Accepted-In Progress;1-698077265;7.825766374790235e-05;1
Completed-Closed;1-698077265;186.00182033217473;2
Accepted-In Progress;1-698103331;0.00040506841948057264;1
Completed-Closed;1-698103331;2315215.002547316;2
Accepted-In Progress;1-698216063;0.00045907116890705324;1
Queued-Awaiting Assignment;1-698216063;129.00129473358788;2
Accepted-In Progress;1-698216063;349937.99993026233;3
Accepted-Wait;1-698216063;82489.99018747782;4
Completed-Closed;1-698216063;4460946.0;5
Accepted-In Progress;1-698267095;0.0007059808514001491;1
Accepted-Wait;1-698267095;54.00838562443208;2
Completed-Closed;1-698267095;102.99872461505943;3
Accepted-In Progress;1-698293715;-0.0017332754916657292;1
Accepted-Wait;1-698293715;145.01547935940638;2
Completed-Closed;1-698293715;2444930.000580566;3
Accepted-In Progress;1-698346154;-0.0006715671511711746;1
Accepted-Wait;1-698346154;236.00089045412255;2
Completed-Closed;1-698346154;10987.002058828524;3
Accepted-In Progress;1-698481972;0.0004632526322391031;1
Completed-Closed;1-698481972;1104955.9989796078;2
Accepted-In Progress;1-698524631;2.9772327445209143e-05;1
Completed-Closed;1-698524631;620077.003211044;2
Accepted-In Progress;1-698751834;-0.0003131813406462272;1
Accepted-Wait;1-698751834;2760.9977093239886;2
Accepted-In Progress;1-698751834;3374025.0005920148;3
Completed-Closed;1-698751834;65330.99990955807;4
Accepted-In Progress;1-698754281;-0.00023195068578113462;1
Queued-Awaiting Assignment;1-698754281;36.02133923386877;2
Accepted-In Progress;1-698754281;4999.999791815216;3
Completed-Closed;1-698754281;5139586.999136081;4
Accepted-In Progress;1-699010040;0.0010766911437521595;1
Completed-Closed;1-699010040;5621585.000135668;2
Accepted-In Progress;1-699140595;0.00043351238507815403;1
Accepted-Wait;1-699140595;212.01714642710476;2
Completed-Closed;1-699140595;259413.99716893083;3
Accepted-In Progress;1-699140847;0.0003686070789698916;1
Completed-Closed;1-699140847;437.0002385207619;2
Accepted-In Progress;1-699345697;0.00340117422320291;1
Completed-Closed;1-699345697;240096.00219616035;2
Accepted-In Progress;1-699370863;-0.0012920431866824162;1
Completed-Closed;1-699370863;773216.0000749852;2
Queued-Awaiting Assignment;1-699397256;-0.007177375609395496;1
Accepted-In Progress;1-699397256;3879561.00150769;2
Completed-Closed;1-699397256;2636.9988222782035;3
Accepted-In Progress;1-699690829;-0.0002126744223302511;1
Queued-Awaiting Assignment;1-699690829;101.00506858790456;2
Accepted-In Progress;1-699690829;1913185.9994659785;3
Completed-Closed;1-699690829;272.9991231047146;4
Accepted-In Progress;1-699737259;0.0036685891497525106;1
Completed-Closed;1-699737259;5535901.998671808;2
Accepted-In Progress;1-700362905;0.00010648621480027546;1
Completed-Closed;1-700362905;195289.00161896672;2
Accepted-In Progress;1-700746442;-0.0015241091586478627;1
Queued-Awaiting Assignment;1-700746442;48.000929699042004;2
Accepted-In Progress;1-700746442;43575.99962070953;3
Completed-Closed;1-700746442;71.99899343374335;4
Accepted-In Progress;1-700896142;-8.692254452593815e-05;1
Completed-Closed;1-700896142;3026131.999923462;2
Accepted-In Progress;1-701042928;-0.0018099956892817838;1
Completed-Closed;1-701042928;2078359.0011403265;2
Accepted-In Progress;1-701429911;-0.00018419755669841177;1
Accepted-Assigned;1-701429911;209.00105012534098;2
Accepted-In Progress;1-701429911;293560.9998299407;3
Accepted-Wait;1-701429911;168303.0150458052;4
Completed-Closed;1-701429911;1113985.9998783485;5
Accepted-In Progress;1-701525462;-0.00021559434682591916;1
Completed-Closed;1-701525462;189.00269024553438;2
Accepted-In Progress;1-701555158;-0.0006147685026500632;1
Completed-Closed;1-701555158;64.99799946075056;2
Accepted-Wait;1-701702621;-0.0020505421242717732;1
Completed-Closed;1-701702621;246354.99750068688;2
Accepted-In Progress;1-701990311;0.000756336524181705;1
Completed-Closed;1-701990311;56.00000612168931;2
Accepted-In Progress;1-702103380;-0.0009445434867603965;1
Accepted-In Progress;1-702103380;371.99994880840273;2
Completed-Closed;1-702103380;7.999377881755798;3
Accepted-In Progress;1-702103398;0.001794694767950708;1
Completed-Closed;1-702103398;221.99710302833546;2
Accepted-In Progress;1-702304430;0.0012606693871691562;1
Completed-Closed;1-702304430;3825409.0016793963;2
Accepted-In Progress;1-702304580;0.00033541683800170704;1
Completed-Closed;1-702304580;3808290.9985301592;2
Accepted-In Progress;1-702378632;0.0006085668199694196;1
Completed-Closed;1-702378632;3808004.0002199486;2
Accepted-In Progress;1-702501021;-0.00032216644052468545;1
Queued-Awaiting Assignment;1-702501021;594965.0056768846;2
Accepted-In Progress;1-702501021;13313.000168862249;3
Completed-Closed;1-702501021;486.0008334036305;4
Accepted-In Progress;1-702501138;0.0003803084375952892;1
Queued-Awaiting Assignment;1-702501138;593535.0077299002;2
Accepted-In Progress;1-702501138;28.999977279103884;3
Queued-Awaiting Assignment;1-702501138;9.999154898001555;4
Accepted-In Progress;1-702501138;721815.0006638344;5
Completed-Closed;1-702501138;677.9992141272769;6
Accepted-In Progress;1-702501532;2.622190151808908e-05;1
Queued-Awaiting Assignment;1-702501532;591572.9982977485;2
Accepted-In Progress;1-702501532;12005.001541407226;3
Completed-Closed;1-702501532;1983240.0007971958;4
Accepted-In Progress;1-702514881;0.0051618445133963225;1
Accepted-In Progress;1-702514881;82183.99892726836;2
Completed-Closed;1-702514881;88.00060902299977;3
Accepted-In Progress;1-702656292;-0.0015239654346548346;1
Completed-Closed;1-702656292;76608.99985445509;2
Accepted-In Progress;1-702673026;0.001049793418039353;1
Queued-Awaiting Assignment;1-702673026;581278.0086386926;2
Accepted-In Progress;1-702673026;11678.999715486223;3
Completed-Closed;1-702673026;1983742.9998171825;4
Accepted-In Progress;1-703016242;0.0003117997963431968;1
Accepted-Wait;1-703016242;329.0141703875356;2
Completed-Closed;1-703016242;1821739.0004817038;3
Queued-Awaiting Assignment;1-703242211;0.0018052174719196527;1
Accepted-In Progress;1-703242211;145634.99942286932;2
Completed-Closed;1-703242211;80.00010837982704;3
Accepted-In Progress;1-703383433;0.0005568210246822881;1
Accepted-In Progress;1-703383433;3823207.0000815787;2
Completed-Closed;1-703383433;69.00050289405566;3
Accepted-In Progress;1-703399394;0.0010176633568042422;1
Queued-Awaiting Assignment;1-703399394;342.02835198212955;2
Accepted-In Progress;1-703399394;82598.0000252743;3
Completed-Closed;1-703399394;4.997872919912778;4
Accepted-In Progress;1-703445951;0.0008046051885321231;1
Accepted-Wait;1-703445951;248400.9975594619;2
Completed-Closed;1-703445951;1545654.9998858157;3
Accepted-In Progress;1-703856779;-0.002997131735039647;1
Accepted-In Progress;1-703856779;2676369.0006378926;2
Accepted-Wait;1-703856779;337.99932080826073;3
Completed-Closed;1-703856779;784433.999803288;4
Accepted-In Progress;1-703964203;0.0027484084451297785;1
Queued-Awaiting Assignment;1-703964203;436595.017795572;2
Accepted-In Progress;1-703964203;801145.0000133016;3
Completed-Closed;1-703964203;132.99800201488011;4
Accepted-In Progress;1-703964563;-0.0012059413346637933;1
Queued-Awaiting Assignment;1-703964563;435318.9838744019;2
Accepted-In Progress;1-703964563;4576503.99936755;3
Completed-Closed;1-703964563;500.9995451224591;4
Accepted-In Progress;1-704226142;0.0005317677671293099;1
Completed-Closed;1-704226142;963726.002682523;2
Accepted-In Progress;1-704229584;-0.0008759457943144641;1
Completed-Closed;1-704229584;3599394.005497184;2
Queued-Awaiting Assignment;1-704229602;0.005011807590914156;1
Accepted-In Progress;1-704229602;76672.99841786594;2
Completed-Closed;1-704229602;46.999779601106404;3
Accepted-In Progress;1-704650867;2.693817891825973e-05;1
Queued-Awaiting Assignment;1-704650867;532.014662839311;2
Accepted-In Progress;1-704650867;3511.999853712451;3
Queued-Awaiting Assignment;1-704650867;72.00339383728469;4
Accepted-In Progress;1-704650867;14329.000856441617;5
Accepted-In Progress;1-704650867;3.0;6
Completed-Closed;1-704650867;93.0;7
Accepted-In Progress;1-704661542;0.004553755358214658;1
Queued-Awaiting Assignment;1-704661542;211.0;2
Accepted-In Progress;1-704661542;3546462.0;3
Accepted-Wait;1-704661542;2522087.0;4
Completed-Closed;1-704661542;1195209.0;5
Accepted-In Progress;1-704703712;0.0002717391561399743;1
Queued-Awaiting Assignment;1-704703712;536.0099834127901;2
Accepted-In Progress;1-704703712;449634.9981271383;3
Accepted-In Progress;1-704703712;18.001554465443814;4
Accepted-Assigned;1-704703712;22.000529563291625;5
Accepted-In Progress;1-704703712;63816.00026003815;6
Completed-Closed;1-704703712;31.000452457643846;7
Accepted-In Progress;1-704725301;-0.00024109062941504502;1
Completed-Closed;1-704725301;794.0000662501167;2
Accepted-In Progress;1-704973871;-0.0016605113329893949;1
Queued-Awaiting Assignment;1-704973871;332.01176214818844;2
Accepted-In Progress;1-704973871;3036788.9989401205;3
Accepted-Assigned;1-704973871;1217479.003085316;4
Accepted-In Progress;1-704973871;641559.0002664216;5
Completed-Closed;1-704973871;10.998022387451186;6
Accepted-In Progress;1-704977245;-0.0005345709650988981;1
Queued-Awaiting Assignment;1-704977245;588.9723038174658;2
Accepted-In Progress;1-704977245;12350.0;3
Queued-Awaiting Assignment;1-704977245;3119699.0;4
Accepted-In Progress;1-704977245;1483.0;5
Completed-Closed;1-704977245;43023923.0;6
Accepted-In Progress;1-705821921;0.002235631884329434;1
Completed-Closed;1-705821921;47.001936396337925;2
Accepted-In Progress;1-705847575;0.0007383412563749457;1
Completed-Closed;1-705847575;385.0032333726551;2
Accepted-In Progress;1-706083257;0.0014961846959011134;1
Completed-Closed;1-706083257;5173260.000732714;2
Accepted-In Progress;1-706226212;0.0006495224896849078;1
Accepted-Wait;1-706226212;2228026.0040476043;2
Completed-Closed;1-706226212;1161320.0009798442;3
Accepted-In Progress;1-706866666;-0.0008230214664456475;1
Completed-Closed;1-706866666;773071.0000485372;2
Accepted-In Progress;1-706915611;-0.00020583229055165243;1
Completed-Closed;1-706915611;3626679.001021043;2
Accepted-In Progress;1-706949124;0.0030105885069762884;1
Completed-Closed;1-706949124;4256464.998549812;2
Accepted-In Progress;1-706959641;-0.0006202140728850731;1
Accepted-In Progress;1-706959641;4433393.001845485;2
Completed-Closed;1-706959641;55.00065779985372;3
Accepted-In Progress;1-706963013;-0.00010823282307394005;1
Accepted-In Progress;1-706963013;7340.999953594242;2
Completed-Closed;1-706963013;14820.00111790344;3
Accepted-In Progress;1-706982877;0.0006372184324626834;1
Completed-Closed;1-706982877;1205659.9996250232;2
Accepted-In Progress;1-706988783;-0.0005997603509438065;1
Completed-Closed;1-706988783;3192238.000945747;2
Accepted-In Progress;1-707025161;0.0009265003337811702;1
Accepted-In Progress;1-707025161;357627.99930567073;2
Completed-Closed;1-707025161;75.00359915104183;3
Accepted-In Progress;1-707053152;0.0006947098949723684;1
Completed-Closed;1-707053152;3003037.001742539;2
Accepted-In Progress;1-707293328;0.00022627736518781607;1
Completed-Closed;1-707293328;2562502.9979151464;2
Accepted-In Progress;1-707623601;3.11286569255859e-05;1
Accepted-Wait;1-707623601;3048.0168184605996;2
Completed-Closed;1-707623601;4555.999169505328;3
Accepted-In Progress;1-707660543;-0.0009553055628042165;1
Queued-Awaiting Assignment;1-707660543;53.03274379029856;2
Accepted-In Progress;1-707660543;1562.9995816865155;3
Accepted-Wait;1-707660543;39.0;4
Accepted-Assigned;1-707660543;6.0;5
Accepted-In Progress;1-707660543;0.0;6
Completed-Closed;1-707660543;7152936.0;7
Accepted-In Progress;1-707693471;-0.0027606516774084733;1
Completed-Closed;1-707693471;551689.9993799782;2
Accepted-In Progress;1-707704098;0.0015265983711659746;1
Completed-Closed;1-707704098;2683326.999007101;2
Accepted-In Progress;1-707708844;-0.002810366038489476;1
Completed-Closed;1-707708844;3109084.0050133793;2
Accepted-In Progress;1-707778891;-0.0005032415081646182;1
Completed-Closed;1-707778891;772426.9993801416;2
Accepted-In Progress;1-708121948;-0.0007824485616955775;1
Queued-Awaiting Assignment;1-708121948;116.00917749289486;2
Accepted-In Progress;1-708121948;2293834.999289328;3
Completed-Closed;1-708121948;6022.998473966227;4
Accepted-In Progress;1-708581207;-0.0006537723463434192;1
Completed-Closed;1-708581207;171844.99998374557;2
Accepted-In Progress;1-708582598;0.000978030510894625;1
Completed-Closed;1-708582598;72.99704869317054;2
Accepted-In Progress;1-708613661;0.003487490464621668;1
Accepted-Assigned;1-708613661;5224.005275448281;2
Accepted-Assigned;1-708613661;61.99978087176539;3
Accepted-In Progress;1-708613661;3037380.0000058087;4
Completed-Closed;1-708613661;0.9995400724950076;5
Accepted-In Progress;1-708716045;-0.0014989041729723753;1
Completed-Closed;1-708716045;1195515.9997283968;2
Accepted-In Progress;1-708833963;0.00047369149511260986;1
Completed-Closed;1-708833963;5300.000722192806;2
Accepted-In Progress;1-709437431;-0.00012271214035884082;1
Completed-Closed;1-709437431;299246.0002663632;2
Accepted-In Progress;1-709461909;0.0009382143701616475;1
Completed-Closed;1-709461909;4241553.000336109;2
Accepted-In Progress;1-709479221;6.215090324426057e-05;1
Completed-Closed;1-709479221;7163.000381638389;2
Accepted-In Progress;1-709552565;-0.0003192239058664155;1
Queued-Awaiting Assignment;1-709552565;1427.0027368205963;2
Accepted-In Progress;1-709552565;258.999058131518;3
Accepted-Wait;1-709552565;481186.0;4
Accepted-Assigned;1-709552565;1190.0;5
Accepted-In Progress;1-709552565;0.0;6
Completed-Closed;1-709552565;1304414.0;7
Queued-Awaiting Assignment;1-709802751;-0.0016210881238687591;1
Accepted-In Progress;1-709802751;336201.99977745465;2
Completed-Closed;1-709802751;48.99900664876343;3
Accepted-In Progress;1-709802861;-0.00013645572344622416;1
Queued-Awaiting Assignment;1-709802861;0.9888644258153311;2
Queued-Awaiting Assignment;1-709802861;60.0;3
Accepted-In Progress;1-709802861;0.0;4
Completed-Closed;1-709802861;222.0;5
Accepted-In Progress;1-710065204;-0.0011927539154516515;1
Completed-Closed;1-710065204;173.99940669260704;2
Accepted-In Progress;1-710109531;0.0016162969167566074;1
Completed-Closed;1-710109531;8115.997311884159;2
Accepted-In Progress;1-710269195;0.0052767570636692305;1
Completed-Closed;1-710269195;807.9973371476077;2
Accepted-In Progress;1-712814266;-0.0005936310003593896;1
Completed-Closed;1-712814266;52.00197385225364;2
Accepted-In Progress;1-712856449;-0.002505146186677361;1
Queued-Awaiting Assignment;1-712856449;134.00139108900547;2
Accepted-In Progress;1-712856449;1389.999782504106;3
Completed-Closed;1-712856449;615406.0004276629;4
Accepted-In Progress;1-712972277;0.0029101877659890507;1
Completed-Closed;1-712972277;218.0019364610984;2
Accepted-In Progress;1-713106267;0.00038726795603869163;1
Accepted-In Progress;1-713106267;3101392.9980563964;2
Completed-Closed;1-713106267;811.9999739459834;3
Accepted-In Progress;1-715479377;0.0019340879368791167;1
Completed-Closed;1-715479377;51.00045658369301;2
Accepted-In Progress;1-715638561;-0.0003672245468433701;1
Queued-Awaiting Assignment;1-715638561;440.00615863335173;2
Accepted-In Progress;1-715638561;1483.9980456819926;3
Completed-Closed;1-715638561;1952.9993934390804;4
Accepted-In Progress;1-715660478;-0.0005765160577760541;1
Completed-Closed;1-715660478;252.998143989137;2
Accepted-In Progress;1-715660478;245649.00039417946;3
Completed-Closed;1-715660478;878735.0008968023;4
Accepted-In Progress;1-715674227;-0.00020963510193971213;1
Completed-Closed;1-715674227;2665865.9989819024;2
Accepted-In Progress;1-715703591;0.0005424672867251781;1
Completed-Closed;1-715703591;242879.9979700349;2
Accepted-In Progress;1-715860062;-0.0005115165440655314;1
Queued-Awaiting Assignment;1-715860062;440.0036293462777;2
Accepted-In Progress;1-715860062;60125.000718562624;3
Completed-Closed;1-715860062;689182.9993780142;4
